username,hashtags,retweets,url,punctuations,sentence_length,emoji,label
1d27957d282f2d76f37a712a487700ae,0,0,0,1.76,12.86,0,bot
a5ce5ae37c0723d59608aea8ef575501,0,0,0,1.76,12.16,0,bot
c6cd0495e37684983ffede19d861fb2f,0,0,0,1.68,12.06,0,bot
bc17b9851de21a0b5f3959e848afc628,0,0,0,1.52,11.92,0,bot
e7fe1e77477e8451d090bdbaee53fce1,0,0,79,6.54,10.85,0,bot
f5eaa0c1a2402efec9352206414015a2,75,1,25,3.64,13.04,0,bot
be9fe40188c30cae4a165aa622098667,99,0,1,2.73,13.04,0,bot
29c4116973d4351d139c115497ef2d47,96,0,4,2.85,14.29,0,bot
4150d8a1ae94499852bf7e9efd88ff0b,99,0,1,2.66,13.97,0,bot
41da2de31502c1c921a6b0c5e3d305a6,100,0,0,2.72,13.89,0,bot
a866e8281258825f9eccb03410db8139,100,0,0,2.63,13.31,0,bot
3b65c738422ccaba87fd123e62b096b5,100,0,0,2.75,13.89,0,bot
67edfa9ab27d4edf3fb66c04ecab64d1,100,0,0,2.76,13.5,0,bot
7a66bff9e1a2510f7cbf7c068e5d6811,100,0,0,2.9,14.6,0,bot
38e3b68dd07664170704bd1b085c08cd,0,0,0,2.5,8.49,0,bot
7abafa44a43d0ea5204fe8281a69bd4c,0,0,0,2.49,8.53,0,bot
e5c530fec49856413592556397d61117,0,0,0,2.53,8.53,0,bot
cb347d6c53de502f3759c5891cb96c22,0,0,0,2.26,7.15,0,bot
cb5da1d04a4309130d48373024569df7,0,0,0,2.38,7.56,0,bot
c6260416ed010be9bb751dd13b6b7af1,0,0,0,2.21,7.18,0,bot
76f1976ca009d34e017fb07ce09591e3,0,0,0,2.34,8.47,0,bot
d2abdd4a9df0054c516e81a471417b4b,0,0,0,2.2,7.83,0,bot
931982f7d85b617981123f0607de9831,0,0,0,2.08,7.23,0,bot
b3388123b4fc3e1c7b09a250ad4ca8cf,0,0,0,2.45,8.34,0,bot
fd530fd940cb776a5fb5ad41f7f659f8,7,0,181,20.38,37.58,283,bot
6270730b00a44ff0235f27499e3c2626,5,0,182,20.9,37.02,256,bot
bff3eb50507d35d73b34120c0b453e6,7,0,192,22.02,37.56,280,bot
3a445b8c841c46c4d6a7a7302908c575,6,0,190,22.79,37.7,268,bot
3e4408a0a94252f8dd253298b4175d57,4,0,180,22.39,37.86,260,bot
31b489907f0280714d9627a3e669c983,2,0,167,23.03,36.71,279,bot
dfdc099dc6374720960690f7879b50a9,8,0,181,21.66,36.28,218,bot
58db8fcb3a4e70d0f5a66275e1ce69a,2,0,191,23.4,37.39,273,bot
c8159951d7ef98d3fca7dc7aeb4e2822,4,0,184,23.61,37.01,278,bot
55692c22eac16f65de089cd52a085d00,5,0,190,24.04,37.1,290,bot
45ab85fdf00fba2d06470bf46f162921,0,0,0,0.79,4.69,0,bot
74b5907499d3890004913db99f0957f0,0,0,0,0.96,5.2,0,bot
be71aab8de7d934f2444198c33a08e26,0,0,0,1.11,5.16,8,bot
297b22a40a5cc678d146fb482bd6e552,0,0,1,1.2,6.02,2,bot
42b512db6f83d0f87702202646fc6648,0,0,0,1.28,5.84,4,bot
c72e9ab9ff565b3cc407b52e5a5419b4,0,0,0,0.79,5.37,1,bot
aee8380cc8db9e089b3655f877e1d2eb,0,0,0,0.76,4.06,3,bot
2e938cd52ec97e595cb6667901e716b1,0,0,0,0.71,4.75,1,bot
2cf568cacc91616bb7b3a155854e51cc,0,0,0,0.94,5.37,1,bot
2efe6a214aba8c1bae22fec5ce653ba3,0,0,0,1.09,5.05,2,bot
cb9290b12e1fd9f55f1f96567b590849,0,0,43,4.81,12.81,6,bot
3b47735ba8240c5eba399f5b779488ac,0,0,47,4.36,12.3,4,bot
627d4f9d4ca14da2da34c01b4eed1c5c,0,0,38,4.4,12.74,7,bot
da222b73996e62d90a6b8b4346fcac22,0,0,43,4.76,13.07,2,bot
d32681e3db84512a9ddf5d1199be8159,0,0,53,4.87,11.82,3,bot
fd69384bd2271e39e483f40f5a64bbe2,0,0,51,4.87,12.33,4,bot
3caad55b633b774bb308307b1f323531,0,0,45,4.69,12.52,6,bot
fc78cac6f9c2386bafe4b39a8083a7dd,0,0,48,4.95,12.17,3,bot
2cb20aa2afef45320d5d5421beecabfe,1,0,52,4.9,13.0,4,bot
96864ea6fa4c08c16a6483b27faaf1e6,0,0,54,4.94,12.36,3,bot
b24478911a64246f73c6c1d4f3dab4b4,4,0,79,6.31,10.33,1,bot
a30d21fbd243bc9666d25464abaec8fc,82,36,97,9.81,13.22,23,bot
2acff56604fc55538ccaf5c0d1fd63f3,77,44,69,9.13,12.4,27,bot
fc1a71b30fe1e263c68d235b6f012c23,63,52,78,9.6,13.88,69,bot
6f89fd5463ddd694964dea147a6e8611,59,43,59,9.33,15.06,82,bot
a08c27e85d405dbe7e1b2f857d53c7fb,40,78,87,9.23,14.34,24,bot
d5801c4be1805c428d3ae5ca39feccf1,13,13,176,11.57,14.47,46,bot
9c0f2f4ed152f6bb53e41ad6f4e97c99,25,10,169,11.17,14.07,16,bot
43e4841af790a3c0491d626aaa951fe0,65,10,103,8.88,12.93,16,bot
db2a159cefa239c99ff4897b4d762bac,35,15,126,10.03,13.82,20,bot
19f7d11388a6c3947be52bd0e7a2bf65,21,16,168,11.85,14.4,32,bot
93c0a9638d522354aaa85029660bc33c,5,8,186,12.15,14.42,36,bot
f0f8396ff8f86a2d74976cdee8dc699e,16,11,182,11.75,14.5,36,bot
325bcf25b0a509bd8d905ec1e0b5e17c,11,12,178,12.1,14.05,38,bot
2136ffa604a80026fe80afae77130d0e,5,11,180,11.73,14.52,32,bot
64b2a8c839302ee5abe531ed5c5ea46f,3,6,188,11.39,13.63,29,bot
9ab3de51339b8a62d9aa096905ee884f,28,0,195,22.58,37.54,172,bot
af62c4883c4e3ebad35d90d988f22ea6,32,0,197,24.6,37.4,196,bot
c15ad7e4ec8b6b5d09c5e8f59c30d160,25,0,182,24.43,37.81,274,bot
951b2ebc5735db4507167cb73c13f110,35,0,191,26.75,36.82,221,bot
84b5028b89689b5eff13ef0ace063009,41,0,190,26.43,37.88,271,bot
b54736023b40c88879632983748ed018,36,0,196,25.55,37.33,234,bot
231b83c7fe1238bbfe00181322d222fa,38,0,195,27.45,36.98,333,bot
9ec609e5fb7afb4cc209b8c8a39d581d,39,0,183,25.59,36.83,251,bot
e673f4aa8d7abd46d2160c8bef0b336e,41,0,196,25.97,37.02,233,bot
f4cea6d6ddae5c15725b1215c3aa09a0,23,0,192,25.9,37.03,276,bot
d6c5a7087acfb5ff1ef8a581fd67f1cc,0,0,100,14.87,10.8,113,bot
77d4f8b767f57fce720c80f00bfc5c81,0,0,100,13.93,10.65,27,bot
dfe93d09198856dabb49ee9285a84f5e,0,0,100,14.93,10.33,116,bot
13ad965f9ea59685cb9158435e63470,0,0,100,14.88,10.57,122,bot
184954dc397f8a1b5a50c8ad93019b25,0,0,100,14.56,10.58,90,bot
b98b25fd565e30f7730a436ad634edeb,0,0,100,14.26,10.18,101,bot
cc3dc7146c026d2c9c2cb882c3e0c8bc,0,0,100,14.35,10.76,60,bot
2b80d4fc2c43779b0223cf6bdb7d1dea,0,0,100,13.99,10.63,46,bot
3f2c3a7ef3ee0c95f04d41458189b8a1,0,0,100,13.93,10.66,50,bot
ac6307299b9a8d88d3608000944038a,0,0,100,14.28,10.51,69,bot
ddd29744145ca1f56ea19c41b846636a,0,0,100,7.3,6.54,0,bot
c20de5fbbc78f3142dacf639b23ff9ae,0,0,100,7.3,6.44,0,bot
17117bc0153a9dcbe25d1ecf1dee817f,0,0,100,7.3,6.41,0,bot
7ae0aea961413d70e122d42d7c36ab42,0,0,100,7.35,6.44,0,bot
36322a9e0ab658645c3369cfcefd0250,0,0,100,7.22,6.36,0,bot
adf281d06e4afc553e81279e749442c2,0,0,100,7.26,6.39,0,bot
5b1c25e5e9695755601ab7a257ec59c2,0,0,100,7.22,6.25,0,bot
86e23627bc62e6eb9962dae783388bbf,0,0,100,7.2,6.52,0,bot
c64d7b6a73bd890d4c7d0b3bcc83a2a,0,0,100,7.31,6.5,0,bot
7c038534ed0accd0ceb4d0146946b731,0,0,100,7.19,6.28,0,bot
652b32784de12b60ef4b8bb1c2adf70f,2,0,194,19.82,34.49,150,bot
8621f32381d2ecfe5e40190ab60c02d2,7,0,196,20.91,35.38,157,bot
4bcda5318f82f054b3c935556704f3b,11,0,195,19.16,35.21,152,bot
c5657b77bbc2c54ab414cb78cef1ca10,12,0,195,21.03,34.16,157,bot
9a04952e2f51d0fecff5e8dfa617aa2e,10,0,192,20.74,34.6,177,bot
31ee43a9e9e641356407b86db44a2b1,11,0,195,20.9,35.91,209,bot
d66babef82550da7162f33c4723935c2,10,0,193,20.08,35.2,185,bot
3b2a74d5305ee0ef3aaa175fc5697fe2,10,0,196,20.62,35.96,245,bot
ea44745b902e374e5a55bc7366d875ab,12,0,194,20.89,35.25,191,bot
26d2f5c83828fefb51f828f25727b232,9,0,197,21.11,35.25,238,bot
fa94b59bada712f966d6ace007def9d0,100,0,0,3.74,15.57,0,bot
6582339a56affe83a688f9eefb448896,0,0,41,4.48,11.97,0,bot
1e4ba040ba76654f058fe8a6fa3c1de0,0,0,52,4.82,11.68,2,bot
b228aa56be39b462855f8fe49db46e12,0,0,43,4.68,12.56,2,bot
675aca190baa872156723ae3d5f8d5b8,0,0,49,4.67,12.1,9,bot
aecaf7408a2777b59df32192a6779efb,0,0,44,4.56,12.93,8,bot
77156d4727a0708f06ab600adca8acad,0,0,47,4.9,12.7,7,bot
637e2afa8fb1c60b3f62acfe3ed36dde,0,0,43,4.54,12.86,2,bot
c1006acdb487c17ba52b08e2327833f8,0,0,40,4.59,13.72,5,bot
6a22c4cc51c190cb749372ba89897535,0,0,51,5.23,13.08,5,bot
3a67d1a1529569a5445c77afa055433c,0,0,48,4.85,12.46,12,bot
b0279d08915e50a2beca2ebb487d6d0c,17,0,100,12.11,9.47,260,bot
186e5b5cc2abc051f68056a554224570,23,0,100,17.53,10.16,805,bot
6b060f7a59326f9c311d76d098c29ebb,24,0,100,11.02,8.53,261,bot
721e4bb5425d442a7e8f1a1db1997794,33,0,100,8.43,9.62,0,bot
84084f0e1aa455f6f9154aed5796c858,29,0,96,7.86,8.75,0,bot
bd30afd0bf4578ff35ffc8e8fdc241e6,48,0,96,8.56,8.66,0,bot
c13dadbf5d4e44997149ce33b246c5e0,31,0,99,7.86,9.13,0,bot
a08ec31dd3086bdce1e6c37b6331de3a,23,0,98,8.5,9.81,64,bot
c01ab9a50240a2c1b0e12bbaf054e65,44,0,100,7.93,9.13,0,bot
2691a2040fa054393a776ccd0915f63a,32,0,100,7.72,9.45,0,bot
505175e495a264488c7bee8f4618645a,300,0,100,25.16,35.76,900,bot
a3f0e83449880f93f44f73c647485508,300,0,100,25.06,36.0,902,bot
a859740eacce3085f66173d830bb0c39,416,0,103,23.62,37.31,765,bot
f9e7816ed22d4368453a2056c25e06b4,165,0,162,16.25,29.52,187,bot
6fb0f67587f28317f286b76fa9d1c5c6,163,0,151,19.84,32.45,464,bot
c667d0aefbee7b82fe10661ee89c7ddb,234,0,126,22.0,34.08,663,bot
3378e7784321d79825168e18a40e0ef2,2,0,189,14.94,31.08,36,bot
f302bd0e81bea0c748a7f08ac888ec13,2,0,197,14.91,29.63,30,bot
2c9bf9c6e27ddcea888a36f2593c6681,0,0,198,15.06,28.42,24,bot
feb1c35193301a71f165bb2d349e916b,0,0,200,15.23,29.92,27,bot
ab6b8fb5c64c9e1c41a7a0c76c5b023e,68,62,105,11.01,13.15,105,bot
90134ca5a404beb84209f69273a8052c,5,0,187,19.31,35.5,136,bot
bf0a868f222d1df49d5a40b7bcab24bc,8,0,187,20.6,35.97,174,bot
902d01e853a700a6400a8fead9be0654,146,0,160,21.03,35.39,301,bot
7266ab325031fd1ea01b1714dfab524b,416,0,132,22.64,35.71,524,bot
d63fb6d001dfc88c4947629dc7243791,449,0,152,24.27,35.25,542,bot
f3a949cb50529aee7016e70029807aaa,106,0,167,19.29,35.78,269,bot
940926f5f8dcd901c81b10c934863f25,3,0,187,19.65,35.81,123,bot
2c0c5f4b99de42667b79f53cfd4adaed,0,0,185,18.82,36.31,128,bot
d4a4af23f415a9bf705a4d10b9525872,2,0,185,18.97,35.98,133,bot
2339f333b9bd45b1174388845a45f534,3,0,160,17.3,35.12,151,bot
523c0aba5593414570cb12815b618a84,0,0,59,6.16,6.39,0,bot
a6d9e3885d79ce1d8a1e0a808d79a1a7,0,0,59,6.17,6.35,0,bot
d9e1554b286d6f5b6b3574e93391e2a4,0,0,55,5.46,5.75,1,bot
5d5280d3e8375e0540913d46a7a453da,0,0,60,6.13,6.51,0,bot
8754d72c4501a0ab62ec54e92cc4ef76,0,0,53,5.29,7.13,0,bot
ef8bb40cb26ed923479ace41d2eadbac,0,0,52,5.34,7.03,1,bot
3e2abfe1310ae9795f242cc2e26bc23e,0,0,54,5.47,7.03,1,bot
fc439e86bd73c6f70c228510908bf7fb,0,0,59,6.17,6.3,0,bot
215438805e6505bd04ac1e346791daf6,0,0,54,6.61,10.59,0,bot
b6e2d32729f4ec7e7ce602f5fea7ee07,0,0,59,6.31,7.34,0,bot
dbe153352280b0116b5caf17009f1e07,0,0,100,7.63,7.57,0,bot
182bed8b19e8ee4edc22d25a6d46230f,6,0,100,7.33,7.6,2,bot
dbd70e9b9a7a3028d18a104a47a08ebd,1,0,100,7.04,7.36,0,bot
99c0fe31e364f99daee3e042ee950450,3,0,101,7.91,7.72,1,bot
9338bafee7eadfcbe7690ae15b0c3e7e,3,0,100,7.78,8.4,1,bot
51e7f8b673be380ac8d703c466b2ea7e,1,0,100,7.76,7.91,0,bot
eb91191c0737b5d61342b5601efbcbce,4,0,100,8.22,7.91,5,bot
8e299fd42454c92c0cc2904d3a9884bf,3,0,100,7.87,7.53,0,bot
2a183a0048497862bef4ba900acc7859,3,0,100,7.83,8.54,0,bot
ff2c39d5186303c654a2b10114d6b58e,7,0,100,7.76,8.29,4,bot
e98837d1f0d294d15af92b40c93c02be,0,0,88,7.01,10.55,2,bot
e5042bb0feb6fc6ae9c68cad39f25193,109,0,1,6.53,17.02,187,bot
854976e5e1b01accf38e792aa457b25f,120,0,1,6.38,16.8,204,bot
2a43db3d0c54c7d9db2465accd6d6154,108,0,3,6.52,17.09,183,bot
d4a5269b3eaa599fba96ba64f49e756d,113,0,4,6.74,17.76,200,bot
288024a3384caf106d415f449c690d58,112,0,0,6.51,16.34,186,bot
67ae113ac077a2a80f0505b2d1f098b7,0,0,0,0.0,2.0,0,bot
22876b6598d45f218b99e3d95d98c1e0,0,0,0,0.0,2.0,0,bot
fa3728efaf812fb59351957deff433ac,0,0,0,0.0,2.0,0,bot
26e264a508ed4837a9169af1795e20d6,0,0,0,0.0,2.0,0,bot
5d25ab27d59aab784e3997ee7b6aa979,0,0,0,0.0,2.0,0,bot
e18502682159c36ec0f50faa0c954abc,0,0,0,0.0,2.0,0,bot
b6bd4dcce53b323f04c064294c489276,0,0,0,0.0,2.0,0,bot
a96441fa61183021378bf2f6f5e39fa6,0,0,0,0.0,2.0,0,bot
5eb6df51264c13b8a69485add7532ef4,0,0,0,0.0,2.0,0,bot
cb12435e0139ff1e8c2d804743aa2c30,0,0,0,0.0,2.0,0,bot
aeca56c3fb37758cca15adf81153a1ef,0,0,51,4.95,13.16,9,bot
387826dec8aee2ab7eda7bb463aa399,0,0,44,4.91,12.58,3,bot
95a8df353cb06ced9c18834e181acb66,0,0,48,4.81,12.85,2,bot
578e8b698e99ad2ceb752e2fdac8884e,0,0,43,4.63,13.21,3,bot
1937b363350e937d99f428d166ca2d13,0,0,43,4.78,13.43,1,bot
e37a568a633bbb9d913994c6c5ce5a4e,0,0,44,4.7,12.67,2,bot
d0b3dc6681357a3bf519fcb2536ea940,0,0,39,4.46,13.03,5,bot
19d7af87f5a0a5c766826fb8c0ac1eec,0,0,46,4.91,12.47,4,bot
fbba89817fce252d464f01820c6a4f09,0,0,37,4.3,13.17,3,bot
2855276210aea6dad744fdcbca0e633e,0,0,48,4.69,12.0,6,bot
aa990c11f9cf55940ce1755acf1b3c63,499,0,199,18.83,9.83,1,bot
a6d56fd688c2078e01b29d2cb2376b8d,545,0,199,19.13,8.61,1,bot
632e746c0251993857d87de480b4da07,653,1,199,20.08,9.63,1,bot
f42ff6d402272e57b7d0f25e164c782c,636,0,199,20.28,10.59,0,bot
51b5f569374698777da1b3b360df44d8,585,0,200,20.19,10.92,0,bot
ee1d6b7b2c58647a34f426d27b382350,594,0,198,20.65,9.64,0,bot
63e6779e43a472398adcc5ad6f6af888,521,0,198,20.83,10.57,0,bot
4341e49084ed7e19a85ea944d11c955d,428,0,193,20.23,11.52,0,bot
9406da1d7cef3e82142f5486a1fe546f,402,0,196,20.29,11.48,0,bot
d2e9668a5cd61c2a053e95c6f3b4e018,305,1,181,18.12,10.93,2,bot
251ff1a7c5981d94eee9228b3dceeece,0,0,0,5.15,15.35,0,bot
617faafc55fb96717ac127e305440ae0,0,0,0,5.04,15.23,0,bot
2b66d5c77caf9e3e02bb4fcc543590dc,0,0,0,5.01,15.08,0,bot
10938c7772f7863dfe4eb7816ce6bc88,0,0,0,5.16,15.28,0,bot
d68571191a770f913c14fcad760de87a,0,0,2,5.36,15.27,5,bot
9ba98101d92aadce521e24ec098d0ce1,0,0,0,5.2,14.63,0,bot
f822b63ef4d76dfbc4cb4441b0f3b89f,0,0,0,4.9,14.26,0,bot
a05893d27ed1d6f8b4d09904a7dd8b84,0,0,0,5.15,14.9,1,bot
52e0b2686bc6142a408bc884df822e00,0,0,1,5.14,15.24,0,bot
42e8141b849b678a110491cc2bdb6b09,0,0,0,4.98,14.82,0,bot
9871d7eb737b3237a6f472a28ef36656,100,0,100,11.55,18.14,343,bot
c817d1a7bdffa6f9ea6a65140e457d9,102,1,99,11.67,17.87,350,bot
23d6b3bdc5708104f3ab61d222f8e776,100,0,100,11.69,17.9,350,bot
1037959ad55f8330730a29632b480eb7,100,0,100,11.66,18.56,347,bot
2c2fc71f625b8d2e40e111470ce2468b,99,1,99,11.68,18.84,319,bot
7d695e20228b588cb0e3488451fb50db,0,0,42,4.83,13.88,5,bot
1bc5c84a185bac335cc1e151c21ffaf2,0,0,41,4.4,12.72,0,bot
ca22f54b4906523b9271956e1573d951,0,0,48,4.71,12.45,8,bot
41b28c48ad92d346e2666324c829832,0,0,44,4.87,13.37,8,bot
ceca0287a51973093cb568d0a6600618,0,0,51,4.97,13.2,5,bot
7ff1b6ea9b9f4e0c05d9ce16be1bb117,0,0,46,5.24,13.12,6,bot
9511a790587b50a7b6073133506e291,0,0,43,4.74,12.93,4,bot
64a87486ea3588b9e267859da5cc82c,0,0,55,4.99,12.49,1,bot
c87878d7608aaff5735fb0deee8e28fa,1,0,47,4.94,12.93,5,bot
5c18b1021f19e7f5f83e404b3d094957,0,0,44,4.57,13.11,1,bot
9a0830f3578289f506e251ddd6e685c,19,0,78,7.95,10.42,0,bot
fd7712dd8fcd5e7c0472752ca4576c70,5,0,99,12.32,2.18,3,bot
719990eaf1a13851e35f5cd50c51ec33,0,0,100,11.62,4.01,4,bot
b7fb09d976009ec65b6a0310680796f0,0,0,100,5.81,7.68,12,bot
e239661e1f91230b06052bd4230ecf4c,3,0,98,6.12,8.35,12,bot
c7bed59e15700d6bad5c53ce46b71c7a,0,0,42,4.88,13.75,3,bot
c574304ec01691759fbdcca9a9915389,0,0,51,5.37,13.26,5,bot
e462d67a4645a5238614da75cf6699c0,0,0,43,4.52,12.31,2,bot
4f33655979b73cd3dd06894ad7e3fda1,0,0,53,5.14,12.69,2,bot
e8a81a65a1a2a835e1e0a5affbd51d35,0,0,47,4.71,12.2,5,bot
b2ecea06ce7446f359a2e201994046ba,0,0,49,4.92,12.18,3,bot
3348dfecee4e59d19f864a81aec286a2,0,0,48,4.96,12.88,5,bot
a82c9ed40b3800b524eeec950e5fd155,0,0,43,4.53,12.55,7,bot
5839a3499ae306d4bff88317182c520c,1,0,41,4.57,13.16,4,bot
edc76f41584a2b79b0bb99512a68790a,0,0,57,5.18,12.4,3,bot
a8a9e31917327608aeaf7d85e50650b9,0,0,0,2.06,8.26,22,bot
fafb8b152f6ce94a011385e3bf590233,0,0,0,2.23,8.66,14,bot
13fccbd9eca162b884ccbdbab135b0ad,0,0,0,2.51,8.7,41,bot
dab4d9d606ac3249a3024c386e6f5a25,0,0,0,2.5,9.02,42,bot
d969d09c47eab5314a163c2bf45bdbf9,0,0,0,2.48,9.32,23,bot
8a573bf4685a80c854615457cbff79d3,0,0,0,2.47,8.4,37,bot
3b1774318f6da4f327ab4a06a56432de,0,0,0,2.49,8.94,23,bot
91ade43eef3c1badef4ff3e46a165fea,0,0,0,2.22,8.64,26,bot
3151daf77c16da4eacb5d028f8f0a153,0,0,0,2.61,9.07,37,bot
4c727b1576d9d1a96336f247befda693,0,0,0,2.66,9.56,29,bot
fdc95f2ed8c1aed185eec38f7e96023a,0,0,3,6.07,17.56,0,bot
1558a06937b0e602aa80e11898d2f647,0,0,0,6.46,18.89,0,bot
12b726d127dd92aa243ed2a411efba53,0,0,0,7.42,20.0,0,bot
7a50efcfd728f6981df5e083a3212e43,0,0,0,7.3,19.36,0,bot
82dca719b3d88d38ec68e62fb4ddbb8e,0,0,1,6.82,17.86,0,bot
d36e46322694780af1b5d719dfd6492,184,15,177,20.09,24.02,249,bot
da8b95acfe41103cc6da9604d9fe1ae,9,0,205,12.84,14.53,8,bot
7bbb35eeaa5897db0ab0fa9c2df9602e,11,0,203,12.88,14.38,21,bot
79e308d5f2f25089f8fee7c664ca9f38,15,0,206,12.87,14.31,1,bot
d3cde4e2af47396d3bced7bb4d15d4bc,11,0,200,12.53,14.13,4,bot
9420518be5d9f3bd61e7a3e2b167c696,12,0,213,13.35,13.98,6,bot
5ab5a7070dbcf7bb14ee69f627c32e1d,16,0,198,12.76,14.72,18,bot
a324f368919395a5bd71ec3d4bdcc4f8,9,0,212,13.36,14.19,12,bot
ea9e93b4e0b2f48336f9412297f75df1,13,0,200,12.52,14.45,8,bot
ab418b3424778fed7459117d41cbc125,16,0,201,12.97,15.01,12,bot
343c61673a30664730a1cde06e7b59bc,9,0,209,13.23,14.77,4,bot
9d2dd61b32dbdd968d258a238c6f9ab1,0,0,200,13.77,8.83,5,bot
6dfe6b88d086c382aa7b80a2fe0a6328,0,1,198,14.1,8.9,25,bot
fe69a4545eeac11c5e4f283ad4daffc1,1,0,200,13.87,9.32,8,bot
896b57de50ada7bb2d33b3e1450f7dcb,0,0,200,13.33,8.37,4,bot
61344e4aed2de2ffe46a342b9508a48c,0,0,200,13.89,8.58,8,bot
24792feaa34ed033325c638ccf0f6659,0,0,200,13.27,8.25,5,bot
99603daa4d1ed4e463ee89830bd68641,0,0,200,13.0,8.02,10,bot
7f9225e00395ab61393170bdc3c8767b,0,0,201,13.04,9.33,10,bot
cdc465174ebcd1bbf0a32fdc786014e9,0,0,200,13.17,9.1,14,bot
b7916533b91a8771788743ebb388b810,0,0,200,13.43,9.35,11,bot
99719eac17a6712df5422ba109024220,5,45,22,4.23,10.41,0,bot
e5c3683577b68d0e648845e7cf1e3ed2,6,58,33,5.61,11.98,0,bot
b15b49a1d8b31e35443ec4e31f8d111,12,46,29,4.9,11.02,0,bot
f41c48439669837077029651d3bf08a9,10,45,29,5.19,11.22,0,bot
e67559fb5087337a581b0047a4ac1742,15,7,29,5.18,10.17,4,bot
d72b36209f62c3ff2502828f64b7a67d,27,14,16,4.74,12.23,16,bot
ddf229368084e1cdbf847f37f507bafa,0,0,47,4.89,11.75,4,bot
24d39a9e129f98e3ede0e88bebf1e46,0,0,55,4.96,11.54,2,bot
86285ba555f72bb015469c0c4369c139,0,0,42,4.77,13.37,9,bot
b607b01e727a889582665ae0a4413350,0,0,52,5.29,12.85,4,bot
e63d48c7a4a02595b2fafdea901895ac,1,0,41,4.69,13.68,4,bot
f1314d0da28a0f9a15a9437988b7d825,0,0,42,4.63,12.78,2,bot
1bc2d3f83acfdbc050f2ac54528b752e,0,0,53,4.6,11.97,6,bot
a75c3c0c15af0b4992e68cdf50773db2,0,0,39,5.0,13.96,6,bot
72206bd4f05042cdbfdf39975d972839,0,0,42,4.35,12.79,5,bot
f5bb1243faacaf548153549e814d57,0,0,39,4.53,13.9,11,bot
cdbd20fb5f89eb0969950e2ef8e968ce,0,0,51,4.8,12.67,6,bot
2615e9c51deaa6433ba98043cc887556,0,0,44,4.96,12.77,0,bot
b72c05a061d382c0984abf1638c6297b,1,0,48,5.15,13.0,4,bot
e09f43b75e00691e5f0a34360e7a514,0,0,40,4.38,12.76,3,bot
bc193207de8f7245456acda6c3a02fac,0,0,53,4.73,11.79,7,bot
ad2893c8d37eef5e2d9fc86f37c3fa7f,0,0,46,4.87,13.67,9,bot
c5a5168b90eca8a28482cac39e9b3edb,0,0,44,4.36,12.16,7,bot
21d48725a9f9e65216b392dfb22efaec,0,0,42,4.64,12.79,3,bot
d9b09a20d7df9235ce0d24bba99877b5,1,0,46,4.9,13.44,4,bot
3fd14b0d0606192aa0e7cf627cffbee9,0,0,45,4.8,12.5,2,bot
5cb93156565a339487e830ad8041e660,13,0,196,20.21,36.62,179,bot
834b1debeeb795a22d1249f586db4fe3,22,0,202,20.68,36.43,152,bot
2846a5e47b6d8588b62f81f5694f68ef,8,0,198,20.31,35.21,147,bot
b375f3a70980b7e9402bd7b3bc7f7f40,4,0,189,21.92,36.14,151,bot
d7f7e3ababb730b3142b5fb8827be3bf,6,0,193,21.53,36.84,166,bot
f9a213a326015f894d604cfc39070dca,12,0,192,20.44,36.64,172,bot
5b5519114b425e66b4ec383bdf9ebc38,8,0,195,23.97,36.52,187,bot
33bce834af9da86010455cc18bbd2ce4,8,0,186,21.78,35.93,198,bot
b8966b9483bc84897491ebf7bf70e13b,13,0,196,22.02,36.24,193,bot
e20ed8d987597909a057ab30e15d572a,10,0,192,22.13,35.67,230,bot
4a1766329c6536fc49eee8b3e1d88ade,18,0,195,22.09,36.55,168,bot
f466dd753f5e6288681122b4260adc22,12,0,196,20.76,37.1,180,bot
ca046ebed7b9fcb2bdd4b332942c6144,9,0,196,19.41,36.83,148,bot
64c7abb05ae83308fee656f16f35e8d6,9,0,185,19.77,37.29,170,bot
f583c8b17209ac077c193e3fee2ccc73,6,0,192,20.67,36.44,166,bot
aa5a97493e6b7999ff91cd62cf879837,8,0,193,20.79,37.12,187,bot
989c824b6fb05a361a3ffac49e844bc2,10,0,186,21.16,36.98,183,bot
644b444e26c1c8bfa1f983559325abb1,6,0,190,22.35,37.06,246,bot
6241e976e66af82b192d80d8b5acd3e4,10,0,187,21.48,36.66,212,bot
14b7a5b602baf6242a35c105a500f69a,7,0,190,21.84,36.78,249,bot
f8399f48cb8158338bc566a17430bf36,0,0,38,4.08,12.59,1,bot
e6a024fda3c079549582965974f29174,0,0,40,4.37,12.44,8,bot
1c56cb5417e1a74ce67f265f96545843,0,0,46,4.83,12.69,2,bot
d3662f364b8fcb270f8adf42efdd6a3,0,0,51,4.85,12.72,5,bot
3a2b1175bc59026284dd09bca6c8d6ea,1,0,46,4.85,13.23,13,bot
986d0fc6fe2982c9cc94bcbae81299a5,0,0,56,4.74,12.02,2,bot
546f089c78b0f0132ca6c4ee030db35d,0,0,41,4.44,12.65,4,bot
a4483697571ea111725879b6725900ac,1,0,39,4.56,13.22,4,bot
f2e8564d15444852bd970e06943fcdf4,0,0,43,5.11,13.05,8,bot
6fd8aeebadd9dc85d67dedf9122ca82e,0,0,51,5.19,13.06,5,bot
7a7475192a42aec12e3f64d040606d18,2,0,1,5.5,8.11,0,bot
4c48c954f2b5b586fe06260233e6047,2,0,2,5.76,8.19,0,bot
